0,5008,1254,2,6,4,229,1,1,3,1,2,156,1,1
0,1575,375,2,8,4,1,0,0,0,0,2,120,19,0
0,245,1275,2,8,5,475,1,1,2,0,2,73,445,1
1,21,479,1,9,4,225,1,1,1,1,2,80,301,1
1,2208,11,2,13,4,665,1,0,0,0,2,100,1,1
1,5458,9415,2,1,1,14415,1,1,11,1,2,30,301,1
1,1808,55,2,4,4,5,1,0,0,0,2,80,1,1
1,3667,4415,1,4,4,25,1,1,10,1,2,320,1,1
1,3817,10125,2,14,4,25,1,1,6,0,2,520,197,1
1,2183,154,2,4,4,85,0,0,0,1,2,356,1,0
0,5192,65,2,3,5,3085,0,0,0,1,2,73,1,0
1,2217,225,2,3,4,125,0,0,0,0,2,160,11,0
1,5242,15,2,2,4,375,0,0,0,1,2,0,351,0
0,6092,5,2,6,4,4,1,1,4,0,2,0,100,1
1,2017,5625,2,9,4,171,1,0,0,0,1,120,1,1
1,2325,4,2,8,5,25,1,0,0,1,2,160,1,1
1,3617,42,1,9,4,29,0,0,0,1,2,309,3,0
0,4225,175,1,8,4,0,0,0,0,1,2,150,2,0
1,2358,835,2,3,8,85,0,0,0,1,2,220,6,0
0,36,1,2,8,4,2,1,1,11,0,2,0,457,1
1,3958,5,2,1,1,0,0,1,2,0,2,17,2,0
0,1883,4415,1,8,8,3,1,0,0,0,2,240,1,1
1,2725,625,2,6,4,455,1,0,0,1,2,200,1,0
1,3242,3,2,2,4,165,0,0,0,1,2,120,1,0
1,1942,15,1,13,4,2,1,0,0,1,2,100,21,0
0,2258,1075,2,11,4,415,1,1,5,1,2,0,561,1
1,3992,621,2,11,4,4,1,1,1,0,2,200,301,1
1,2267,165,2,8,3,225,0,0,0,1,1,0,1,1
0,2342,79,1,11,4,15,1,1,2,1,2,80,401,1
0,30,529,2,10,2,225,1,1,5,1,2,99,501,1
0,4033,754,1,11,8,8,1,1,14,0,2,0,2301,1
0,3675,5125,2,10,4,5,1,0,0,1,2,0,4001,1
1,31,2085,2,8,4,85,0,0,0,0,2,300,1,0
0,2517,2875,2,14,8,875,1,0,0,0,2,360,1,1
1,2742,125,2,6,5,25,0,0,0,1,2,720,1,0
1,3157,4,2,14,4,5,1,1,3,1,2,290,2280,1
1,3408,65,2,6,4,125,1,0,0,1,2,443,1,0
1,2208,2335,2,4,4,75,0,0,0,0,2,180,1,0
1,3108,3085,2,8,4,25,0,1,2,1,2,160,42,0
1,3157,5,2,8,5,835,1,0,0,1,1,320,1,0
1,16,3125,2,9,4,85,0,1,1,0,2,0,7,0
1,2725,1665,2,13,8,5085,1,1,9,0,2,399,828,1
1,2517,3,2,8,4,125,0,1,1,0,2,0,23,0
1,6775,55,2,10,9,13,1,1,1,1,2,0,1,1
0,1883,95,2,9,4,1625,1,1,6,1,2,40,601,1
0,2725,29,2,7,8,125,0,1,1,1,2,272,109,0
0,1958,665,1,8,4,1,0,1,1,0,2,2000,3,0
1,3075,1585,2,2,4,585,0,0,0,1,1,0,1,0
0,5025,835,2,6,4,5,0,0,0,1,2,240,118,0
1,3108,15,1,9,4,4,0,0,0,0,1,160,1,0
1,5158,15,2,8,4,85,1,1,9,0,2,0,1,1
0,3658,29,2,1,1,0,0,1,10,0,2,200,19,0
1,3358,275,2,7,4,425,1,1,6,0,2,204,1,1
0,2083,3,2,6,4,4,1,0,0,0,2,100,1,1
1,3617,18125,2,9,4,85,0,0,0,0,2,320,3553,0
1,5075,585,2,1,1,0,0,0,0,0,2,145,1,0
0,2358,83,2,11,4,415,0,1,1,1,2,200,12,0
1,3517,45,2,14,8,575,0,0,0,1,1,711,1,1
0,5842,21,2,3,5,10,1,1,13,0,2,0,6701,1
1,2825,875,2,7,4,96,1,1,3,1,2,396,1,1
1,3157,625,2,4,4,25,0,0,0,0,2,380,2011,0
0,3175,3,1,5,3,0,0,0,0,0,2,160,21,0
1,1942,65,2,9,8,146,1,1,7,0,2,80,2955,1
1,3908,6,2,7,4,129,1,1,5,1,2,108,1098,1
1,1708,329,2,3,4,335,0,0,0,1,2,140,3,0
1,4483,7,1,8,4,1625,0,0,0,0,2,160,3,0
1,1625,0,1,6,4,25,0,0,0,0,2,60,1,0
0,4117,65,2,11,4,5,1,1,3,1,2,145,1,1
1,2892,15,2,8,8,5335,1,1,11,0,2,0,2284,1
0,2617,2,2,5,3,0,0,0,0,1,2,276,2,0
1,3858,3335,2,9,4,4,1,1,14,0,2,383,1345,1
1,2517,6,2,8,4,1,1,1,3,0,2,0,1,1
0,2817,375,2,11,4,585,1,1,4,0,2,80,1,1
1,7342,1775,2,1,1,0,1,0,0,1,2,0,1,1
1,225,115,1,7,4,15,0,0,0,1,2,0,4001,0
0,2717,125,2,1,1,0,0,1,1,0,2,92,301,0
0,1917,8585,2,13,8,75,1,1,7,0,2,96,1,1
0,2558,0,2,8,4,0,0,0,0,0,3,184,1,1
1,3157,4,1,2,4,425,0,0,0,1,2,460,1,0
0,225,85,2,11,4,175,1,1,10,0,2,80,991,0
0,2292,125,2,11,4,25,0,0,0,1,2,120,810,0
1,2325,12625,2,8,4,125,0,1,2,0,2,0,5553,0
0,295,1085,1,14,4,1,0,0,0,0,2,280,14,0
0,32,6,2,2,4,125,0,0,0,0,2,272,1,0
1,27,15,1,9,4,375,1,0,0,1,2,260,1066,1
1,1933,10915,2,8,5,585,0,1,2,1,2,200,8,0
1,3575,2415,2,9,4,125,0,1,2,0,2,220,2,0
1,1883,0,2,11,4,665,0,0,0,0,2,160,2,0
0,2875,375,2,8,4,1085,1,1,1,1,2,371,1,1
1,3442,425,2,3,5,325,1,1,2,0,2,274,611,1
0,3325,3,1,6,4,2,0,0,0,0,2,180,1,0
1,5392,9625,2,10,4,8665,1,1,5,0,2,0,1,1
1,2525,1,2,6,4,5,0,0,0,0,2,200,1,0
1,3242,2165,1,4,1,0,0,0,0,0,2,120,1,0
0,2108,5,1,1,1,0,0,0,0,0,2,0,1,0
0,565,16,2,5,1,0,1,1,15,0,2,0,248,1
1,3225,165,1,8,8,325,1,1,1,1,2,432,8001,1
0,205,11835,2,8,8,6,1,0,0,0,2,340,1,1
0,3025,55,2,4,4,55,0,0,0,1,1,100,1,0
0,2458,67,2,6,8,175,1,0,0,0,2,400,1,0
1,2317,11125,2,14,8,46,1,1,1,0,2,100,1,1
0,3157,1125,2,1,1,0,0,0,0,0,2,184,5201,0
0,3233,54,2,13,4,4,1,0,0,0,2,440,11178,1
1,2392,15,2,2,8,1875,1,1,6,0,2,200,328,1
1,3675,125,1,8,4,15,0,0,0,1,2,232,114,1
1,2983,125,1,4,4,25,0,0,0,0,2,224,1,0
0,2408,5,2,11,8,125,1,1,1,0,2,0,679,1
1,2117,25,1,8,8,25,0,0,0,0,2,280,205,0
1,3142,155,2,8,4,5,1,0,0,0,2,120,1,0
1,2283,3,2,7,4,129,1,1,1,0,2,260,801,1
1,375,175,1,8,5,25,1,0,0,1,2,164,401,0
0,2483,45,2,9,4,1,0,0,0,1,2,360,7,0
1,3633,379,2,9,4,1165,1,0,0,1,2,200,1,0
0,4725,75,2,11,8,275,1,1,1,0,2,333,893,1
1,3208,4,1,13,4,15,0,0,0,1,2,120,1,0
0,3058,10665,2,11,8,85,0,1,12,1,2,129,4,0
1,2783,154,2,9,4,375,1,1,5,1,2,100,4,1
1,5483,155,2,10,9,0,1,1,20,0,2,152,131,0
1,1608,75,2,8,4,175,1,1,5,1,2,352,691,1
1,2458,125,2,9,4,875,1,0,0,1,2,260,1,0
1,3267,55,2,11,8,55,1,1,12,1,2,408,1001,1
1,3017,5,2,8,4,175,1,1,11,0,2,32,541,1
1,2225,46,2,4,4,125,0,0,0,1,2,280,56,0
1,4175,96,2,14,4,25,1,0,0,0,2,510,601,1
1,3667,2,2,3,4,25,0,0,0,1,2,221,1,0
1,2583,12835,2,13,4,5,0,0,0,0,2,0,3,0
1,2992,1835,2,8,8,4335,1,0,0,0,2,260,201,1
1,2008,25,2,11,4,125,0,0,0,0,2,200,1,0
1,1967,375,2,11,4,2,1,1,2,1,2,80,1,1
1,5142,4,2,14,8,4,1,0,0,0,2,0,3001,1
